scenario,seed,total_income,total_expenses,total_losses,net_profit,delinquency_rate,active_clients_final,num_clients_initial,simulation_type,month,year,month_of_year,commission_income,interest_income,expenses,losses,active_clients,delinquent_clients,interes_generado_total,pagos_interes_total,saldo_principal_total
optimistic,6,9322.1341577056,,,3381.4711160344596,,,,monthly,2.0,1.0,2.0,4693.2523702531935,4628.881787452406,166.66666666666666,5773.9963750044735,100.0,0.0,8121.047041539361,4628.881787452407,162420.94083078724
optimistic,6,10792.577898857333,,,7025.911232190667,,,,monthly,3.0,1.0,3.0,4299.851647135894,6492.726251721439,166.66666666666666,3600.0,99.0,1.0,9925.404987733702,6492.72625172144,198508.09975467404
optimistic,6,12921.472899380686,,,12754.80623271402,,,,monthly,4.0,1.0,4.0,4402.90548532488,8518.567414055806,166.66666666666666,0.0,98.0,2.0,11429.592632251622,8518.567414055806,228591.8526450325
optimistic,6,13290.279736575965,,,13123.6130699093,,,,monthly,5.0,1.0,5.0,4316.818750207523,8973.460986368442,166.66666666666666,0.0,98.0,2.0,13712.826585970697,8973.460986368442,274256.531719414
optimistic,6,15502.857006790648,,,15336.190340123982,,,,monthly,6.0,1.0,6.0,3980.094866788012,11522.762140002636,166.66666666666666,0.0,98.0,2.0,13516.066485278796,11522.762140002633,270321.32970557595
optimistic,6,16033.906992171324,,,15867.240325504657,,,,monthly,7.0,1.0,7.0,4476.08020615768,11557.826786013644,166.66666666666666,0.0,98.0,2.0,14372.584088636464,11557.826786013642,287451.6817727293
optimistic,6,16028.800574003486,,,11862.13390733682,,,,monthly,8.0,1.0,8.0,3786.820194673986,12241.9803793295,166.66666666666666,4000.0,98.0,2.0,14208.70999284188,12241.9803793295,284174.19985683763
optimistic,6,21216.56539426338,,,17049.898727596712,,,,monthly,9.0,1.0,9.0,3826.9005331400485,17389.664861123332,166.66666666666666,4000.0,97.0,3.0,13238.800215024721,17389.66486112333,264776.00430049445
optimistic,6,15092.72457336391,,,6264.9929857631305,,,,monthly,10.0,1.0,10.0,4029.3370624223467,11063.387510941564,166.66666666666666,8661.064920934114,96.0,4.0,12824.321022829512,11063.387510941564,256486.42045659028
optimistic,6,14582.178647339219,,,14415.511980672552,,,,monthly,11.0,1.0,11.0,3843.922240973261,10738.256406365957,166.66666666666666,0.0,95.0,5.0,13345.529183234328,10738.256406365952,266910.5836646866
optimistic,6,17087.947926275177,,,13202.091184194505,,,,monthly,12.0,1.0,12.0,4191.169918127654,12896.778008147523,166.66666666666666,3719.190075414005,95.0,5.0,13662.650508725585,12896.77800814752,273253.0101745117
optimistic,7,147447.8301075425,24000.0,47693.30521992515,75754.52488761736,0.1,90.0,100.0,summary,,,,,,,,,,,,
optimistic,7,4946.866418973376,,,1180.1997523067093,,,,monthly,1.0,1.0,1.0,4946.866418973376,0.0,166.66666666666666,3600.0,100.0,0.0,3953.595298640705,0.0,79071.9059728141
optimistic,7,8254.121833241828,,,8087.4551665751615,,,,monthly,2.0,1.0,2.0,4770.641238142234,3483.4805950995933,166.66666666666666,0.0,99.0,1.0,6703.061112599476,3483.4805950995933,134061.22225198953
optimistic,7,9996.048181589686,,,6229.3815149230195,,,,monthly,3.0,1.0,3.0,4404.185908032865,5591.86227355682,166.66666666666666,3600.0,99.0,1.0,7601.940556897183,5591.86227355682,152038.81113794367
optimistic,7,10852.667077247144,,,2686.0004105804783,,,,monthly,4.0,1.0,4.0,4871.211777628048,5981.455299619095,166.66666666666666,8000.0,98.0,2.0,9884.161284128795,5981.455299619095,197683.22568257593
optimistic,7,12189.978992497276,,,8023.31232583061,,,,monthly,5.0,1.0,5.0,4317.670222318814,7872.3087701784625,166.66666666666666,4000.0,96.0,4.0,10270.569419259597,7872.3087701784625,205411.38838519194
optimistic,7,13381.622382898533,,,13214.955716231867,,,,monthly,6.0,1.0,6.0,4082.648389651331,9298.973993247202,166.66666666666666,0.0,95.0,5.0,10396.44247994259,9298.973993247202,207928.84959885184
optimistic,7,13663.401545428826,,,4696.7348787621595,,,,monthly,7.0,1.0,7.0,4661.257108402062,9002.144437026764,166.66666666666666,8800.0,95.0,5.0,12248.566627316972,9002.144437026764,244971.33254633946
optimistic,7,14495.186924732341,,,14328.520258065675,,,,monthly,8.0,1.0,8.0,3891.3562148918236,10603.830709840518,166.66666666666666,0.0,93.0,7.0,12361.292321651175,10603.83070984052,247225.84643302354
optimistic,7,14066.950161295901,,,5486.24285224762,,,,monthly,9.0,1.0,9.0,3897.858253290271,10169.09190800563,166.66666666666666,8414.040642381615,93.0,7.0,11444.33296486608,10169.091908005628,228886.6592973216
optimistic,7,15794.22218303287,,,6760.179840625502,,,,monthly,10.0,1.0,10.0,3987.777331254761,11806.44485177811,166.66666666666666,8867.375675740703,92.0,8.0,10160.278590843167,11806.444851778111,203205.57181686335
optimistic,7,15022.940027116545,,,14856.273360449879,,,,monthly,11.0,1.0,11.0,3972.1912955786215,11050.748731537924,166.66666666666666,0.0,91.0,9.0,9744.305970790905,11050.748731537924,194886.1194158181
optimistic,7,14783.824379488182,,,12205.268811018686,,,,monthly,12.0,1.0,12.0,4449.977948071823,10333.846431416358,166.66666666666666,2411.8889018028294,91.0,9.0,9270.533934377461,10333.846431416361,185410.67868754923
optimistic,8,144740.36563511365,24000.0,38354.43304844355,82385.9325866701,0.08,92.0,100.0,summary,,,,,,,,,,,,
optimistic,8,4987.672193618295,,,1221.0055269516279,,,,monthly,1.0,1.0,1.0,4987.672193618295,0.0,166.66666666666666,3600.0,100.0,0.0,2916.9205812676714,0.0,58338.41162535344
optimistic,8,7416.069326960178,,,7249.402660293511,,,,monthly,2.0,1.0,2.0,4804.349043280946,2611.720283679232,166.66666666666666,0.0,99.0,1.0,6185.364897127169,2611.720283679232,123707.29794254339
optimistic,8,9466.829393572905,,,5700.162726906239,,,,monthly,3.0,1.0,3.0,4440.799258133921,5026.030135438983,166.66666666666666,3600.0,99.0,1.0,7639.072674511017,5026.030135438982,152781.45349022036
optimistic,8,10652.4388283987,,,6485.772161732033,,,,monthly,4.0,1.0,4.0,4786.908855036944,5865.529973361756,166.66666666666666,4000.0,98.0,2.0,9662.183200773516,5865.529973361757,193243.6640154703
optimistic,8,12382.780201312595,,,4804.240120860375,,,,monthly,5.0,1.0,5.0,4488.10904625798,7894.671155054616,166.66666666666666,7411.873413785554,97.0,3.0,8902.701893330606,7894.671155054615,178054.03786661214
optimistic,8,12310.267075671296,,,7346.446489478005,,,,monthly,6.0,1.0,6.0,4483.060796294135,7827.206279377161,166.66666666666666,4797.153919526625,96.0,4.0,9963.115324206123,7827.206279377162,199262.3064841225
optimistic,8,12030.35247601366,,,11863.685809346995,,,,monthly,7.0,1.0,7.0,4717.098859575618,7313.2536164380435,166.66666666666666,0.0,95.0,5.0,11058.727618942547,7313.2536164380435,221174.55237885096
optimistic,8,13351.682730248016,,,13185.01606358135,,,,monthly,8.0,1.0,8.0,4237.795604328102,9113.887125919915,166.66666666666666,0.0,95.0,5.0,10691.744113907282,9113.887125919915,213834.88227814564
optimistic,8,15742.848748387803,,,15576.182081721137,,,,monthly,9.0,1.0,9.0,4156.047376571438,11586.801371816366,166.66666666666666,0.0,95.0,5.0,10561.36578259863,11586.801371816366,211227.31565197263
optimistic,8,16556.193488445817,,,5444.121106647783,,,,monthly,10.0,1.0,10.0,4257.114453957078,12299.079034488737,166.66666666666666,10945.405715131366,95.0,5.0,10142.07819694842,12299.079034488732,202841.5639389684
optimistic,8,14041.91872493237,,,9875.252058265703,,,,monthly,11.0,1.0,11.0,4302.264131582892,9739.654593349478,166.66666666666666,4000.0,93.0,7.0,10887.945031511777,9739.654593349476,217758.90063023558
optimistic,8,15801.312447552016,,,15634.64578088535,,,,monthly,12.0,1.0,12.0,4517.754472738269,11283.557974813748,166.66666666666666,0.0,92.0,8.0,10058.405346905305,11283.557974813748,201168.1069381061
optimistic,9,142651.85646617168,24000.0,24993.83836279412,93658.01810337756,0.05,95.0,100.0,summary,,,,,,,,,,,,
optimistic,9,5261.605042007636,,,5094.938375340969,,,,monthly,1.0,1.0,1.0,5261.605042007636,0.0,166.66666666666666,0.0,100.0,0.0,4531.8794527703285,0.0,90637.58905540658
optimistic,9,8490.200087592772,,,8323.533420926105,,,,monthly,2.0,1.0,2.0,4736.15509829378,3754.0449892989923,166.66666666666666,0.0,100.0,0.0,6998.2105032695035,3754.0449892989927,139964.21006539007
optimistic,9,10022.822423458067,,,9856.1557567914,,,,monthly,3.0,1.0,3.0,4395.928444623668,5626.893978834398,166.66666666666666,0.0,100.0,0.0,8105.0711036654975,5626.893978834398,162101.42207330995
optimistic,9,10865.023751840567,,,10698.3570851739,,,,monthly,4.0,1.0,4.0,4781.1561187338575,6083.867633106708,166.66666666666666,0.0,100.0,0.0,9458.420101471394,6083.867633106707,189168.4020294279
optimistic,9,11353.58940962396,,,2193.0843801631763,,,,monthly,5.0,1.0,5.0,4648.938730511843,6704.650679112118,166.66666666666666,8993.838362794118,100.0,0.0,9526.423475955888,6704.650679112117,190528.4695191178
optimistic,9,11998.684355195077,,,-167.98231147158913,,,,monthly,6.0,1.0,6.0,4590.185230318506,7408.49912487657,166.66666666666666,12000.0,99.0,1.0,10033.395373438396,7408.499124876569,200667.90746876792
optimistic,9,14649.488523158678,,,14482.821856492012,,,,monthly,7.0,1.0,7.0,4790.179931254174,9859.308591904502,166.66666666666666,0.0,96.0,4.0,9610.926074815108,9859.3085919045,192218.5214963022
optimistic,9,16177.08456953615,,,16010.417902869483,,,,monthly,8.0,1.0,8.0,4375.510615129594,11801.573954406556,166.66666666666666,0.0,96.0,4.0,8964.525001495793,11801.573954406556,179290.5000299159
optimistic,9,13164.765501397036,,,12998.09883473037,,,,monthly,9.0,1.0,9.0,4360.0464891160855,8804.71901228095,166.66666666666666,0.0,96.0,4.0,7855.228899764556,8804.719012280952,157104.57799529115
optimistic,9,11563.00743847543,,,11396.340771808764,,,,monthly,10.0,1.0,10.0,4450.120218541058,7112.887219934372,166.66666666666666,0.0,96.0,4.0,9151.226254513196,7112.8872199343705,183024.52509026392
optimistic,9,16684.774384041357,,,12518.107717374689,,,,monthly,11.0,1.0,11.0,4626.731357166177,12058.04302687518,166.66666666666666,4000.0,96.0,4.0,8987.985762396069,12058.043026875186,179759.71524792138
optimistic,9,12420.810979844942,,,12254.144313178276,,,,monthly,12.0,1.0,12.0,5010.072553054729,7410.738426790213,166.66666666666666,0.0,95.0,5.0,9926.7446323133,7410.738426790213,198534.89264626603
optimistic,10,148516.04550827408,24000.0,19600.0,104916.04550827408,0.05,95.0,100.0,summary,,,,,,,,,,,,
optimistic,10,5202.043192307394,,,1435.3765256407269,,,,monthly,1.0,1.0,1.0,5202.043192307394,0.0,166.66666666666666,3600.0,100.0,0.0,3925.8299172526404,0.0,78516.59834505281
optimistic,10,7838.25826533528,,,7671.591598668613,,,,monthly,2.0,1.0,2.0,4563.219072389886,3275.039192945394,166.66666666666666,0.0,99.0,1.0,6556.59391162572,3275.039192945395,131131.8782325144
optimistic,10,9609.152137266074,,,9442.485470599408,,,,monthly,3.0,1.0,3.0,4319.477734885603,5289.67440238047,166.66666666666666,0.0,99.0,1.0,7940.315522064656,5289.67440238047,158806.31044129314
optimistic,10,11911.583649290582,,,11744.916982623916,,,,monthly,4.0,1.0,4.0,4785.015285279753,7126.568364010829,166.66666666666666,0.0,99.0,1.0,9232.720838481422,7126.568364010828,184654.41676962844
optimistic,10,12307.594514441247,,,12140.927847774581,,,,monthly,5.0,1.0,5.0,4692.311671471796,7615.282842969452,166.66666666666666,0.0,99.0,1.0,9656.377385063848,7615.282842969451,193127.54770127698
optimistic,10,13194.112570540321,,,9027.445903873655,,,,monthly,6.0,1.0,6.0,4428.867736873449,8765.244833666873,166.66666666666666,4000.0,99.0,1.0,10066.174384826474,8765.244833666873,201323.48769652948
optimistic,10,13349.789880034697,,,13183.123213368031,,,,monthly,7.0,1.0,7.0,4935.431896604927,8414.35798342977,166.66666666666666,0.0,98.0,2.0,10606.227087725165,8414.35798342977,212124.54175450333
optimistic,10,14091.466795958131,,,5924.800129291465,,,,monthly,8.0,1.0,8.0,4371.645467556655,9719.821328401476,166.66666666666666,8000.0,98.0,2.0,10414.390089067345,9719.821328401475,208287.8017813469
optimistic,10,15137.559338678917,,,10970.89267201225,,,,monthly,9.0,1.0,9.0,4258.620119419473,10878.939219259444,166.66666666666666,4000.0,96.0,4.0,9620.484139911063,10878.939219259444,192409.6827982213
optimistic,10,17267.19662867452,,,17100.52996200785,,,,monthly,10.0,1.0,10.0,4348.311795993284,12918.884832681235,166.66666666666666,0.0,95.0,5.0,9882.454583256907,12918.884832681237,197649.09166513817
optimistic,10,14136.067219317993,,,13969.400552651327,,,,monthly,11.0,1.0,11.0,4242.644432345335,9893.422786972656,166.66666666666666,0.0,95.0,5.0,9943.777242734555,9893.422786972658,198875.54485469114
optimistic,10,14471.221316428946,,,14304.55464976228,,,,monthly,12.0,1.0,12.0,4766.491249342459,9704.730067086488,166.66666666666666,0.0,95.0,5.0,10743.483728672187,9704.73006708649,214869.67457344374
optimistic,11,151576.53537193447,24000.0,9078.58826261618,118497.9471093183,0.01,99.0,100.0,summary,,,,,,,,,,,,
optimistic,11,5411.392369034079,,,5244.725702367412,,,,monthly,1.0,1.0,1.0,5411.392369034079,0.0,166.66666666666666,0.0,100.0,0.0,4943.154819165855,0.0,98863.0963833171
optimistic,11,8594.401707859692,,,8427.735041193026,,,,monthly,2.0,1.0,2.0,4547.323959881194,4047.0777479784974,166.66666666666666,0.0,100.0,0.0,7585.355284224547,4047.077747978497,151707.10568449093
optimistic,11,10800.604827554216,,,10633.93816088755,,,,monthly,3.0,1.0,3.0,4538.417658427312,6262.187169126905,166.66666666666666,0.0,100.0,0.0,9347.727560452728,6262.187169126905,186954.55120905457
optimistic,11,12289.959434235141,,,12123.292767568475,,,,monthly,4.0,1.0,4.0,4528.16927705153,7761.790157183612,166.66666666666666,0.0,100.0,0.0,9526.240523458191,7761.790157183612,190524.81046916384
optimistic,11,13174.5371748907,,,13007.870508224034,,,,monthly,5.0,1.0,5.0,4607.919384070336,8566.617790820364,166.66666666666666,0.0,100.0,0.0,10247.210279492094,8566.617790820363,204944.20558984188
optimistic,11,11731.602054438863,,,11564.935387772197,,,,monthly,6.0,1.0,6.0,4415.009406311432,7316.592648127432,166.66666666666666,0.0,100.0,0.0,11244.57214311383,7316.592648127431,224891.44286227663
optimistic,11,15862.107000580858,,,15695.440333914192,,,,monthly,7.0,1.0,7.0,4884.353502502999,10977.75349807786,166.66666666666666,0.0,100.0,0.0,11540.137389999038,10977.753498077864,230802.74779998075
optimistic,11,14143.39983872228,,,13976.733172055614,,,,monthly,8.0,1.0,8.0,4429.480595450865,9713.919243271415,166.66666666666666,0.0,100.0,0.0,12826.408844746235,9713.919243271415,256528.17689492472
optimistic,11,15195.94389734507,,,5950.688968062224,,,,monthly,9.0,1.0,9.0,4198.84616421311,10997.097733131961,166.66666666666666,9078.58826261618,100.0,0.0,11717.978343228802,10997.097733131963,234359.56686457607
optimistic,11,16290.244602934328,,,16123.577936267662,,,,monthly,10.0,1.0,10.0,4262.469902143519,12027.77470079081,166.66666666666666,0.0,99.0,1.0,11261.3203562639,12027.774700790811,225226.407125278
optimistic,11,13456.686068966606,,,13290.01940229994,,,,monthly,11.0,1.0,11.0,4263.07310539184,9193.612963574767,166.66666666666666,0.0,99.0,1.0,11746.245664625148,9193.612963574773,234924.91329250298
optimistic,11,14625.65639537265,,,14458.989728705985,,,,monthly,12.0,1.0,12.0,4752.070822900426,9873.585572472226,166.66666666666666,0.0,99.0,1.0,11941.10607753137,9873.585572472222,238822.12155062743
optimistic,12,149691.54509430018,24000.0,14434.096041378476,111257.4490529217,0.03,97.0,100.0,summary,,,,,,,,,,,,
optimistic,12,5064.056820740689,,,4897.390154074022,,,,monthly,1.0,1.0,1.0,5064.056820740689,0.0,166.66666666666666,0.0,100.0,0.0,4389.676532526856,0.0,87793.53065053713
optimistic,12,8936.91050930322,,,8770.243842636553,,,,monthly,2.0,1.0,2.0,4806.24633835431,4130.664170948909,166.66666666666666,0.0,100.0,0.0,7042.099145570735,4130.6641709489095,140841.9829114147
optimistic,12,9682.677680588822,,,9516.011013922156,,,,monthly,3.0,1.0,3.0,4345.409779070484,5337.267901518339,166.66666666666666,0.0,100.0,0.0,8510.717685413947,5337.2679015183385,170214.35370827894
optimistic,12,11695.561090623232,,,11528.894423956566,,,,monthly,4.0,1.0,4.0,4748.59243676936,6946.968653853872,166.66666666666666,0.0,100.0,0.0,9140.804523920335,6946.968653853871,182816.09047840672
optimistic,12,11899.217722253623,,,11732.551055586957,,,,monthly,5.0,1.0,5.0,4595.977839012889,7303.239883240734,166.66666666666666,0.0,100.0,0.0,10169.84060079332,7303.239883240735,203396.81201586642
optimistic,12,15211.989288518897,,,9011.226580473754,,,,monthly,6.0,1.0,6.0,4671.97577918015,10540.013509338745,166.66666666666666,6034.096041378476,100.0,0.0,9898.246267367718,10540.013509338745,197964.92534735435
optimistic,12,12405.44365686478,,,12238.776990198114,,,,monthly,7.0,1.0,7.0,5173.8833922383665,7231.560264626414,166.66666666666666,0.0,99.0,1.0,11379.291739509901,7231.560264626413,227585.83479019805
optimistic,12,14188.46638408288,,,14021.799717416214,,,,monthly,8.0,1.0,8.0,4311.346832556456,9877.119551526423,166.66666666666666,0.0,99.0,1.0,11270.293744459203,9877.119551526423,225405.87488918408
optimistic,12,13220.876117907239,,,9054.209451240573,,,,monthly,9.0,1.0,9.0,4272.0578512024185,8948.81826670482,166.66666666666666,4000.0,99.0,1.0,10954.815817740277,8948.81826670482,219096.31635480555
optimistic,12,14467.653114019518,,,14300.986447352852,,,,monthly,10.0,1.0,10.0,4292.607637895886,10175.045476123632,166.66666666666666,0.0,98.0,2.0,10646.962399534388,10175.045476123629,212939.24799068776
optimistic,12,15322.864373974258,,,15156.197707307592,,,,monthly,11.0,1.0,11.0,4298.734281169854,11024.130092804404,166.66666666666666,0.0,98.0,2.0,10548.135363028156,11024.130092804402,210962.70726056313
optimistic,12,17595.828335423015,,,13029.161668756347,,,,monthly,12.0,1.0,12.0,4823.8982000565375,12771.930135366478,166.66666666666666,4400.0,98.0,2.0,9902.65556528151,12771.930135366478,198053.1113056302
optimistic,13,169454.37427123197,24000.0,15636.344906260212,129818.02936497175,0.03,97.0,100.0,summary,,,,,,,,,,,,
optimistic,13,5150.271551220094,,,4983.604884553427,,,,monthly,1.0,1.0,1.0,5150.271551220094,0.0,166.66666666666666,0.0,100.0,0.0,5541.783094569582,0.0,110835.66189139165
optimistic,13,9419.032687224571,,,5652.366020557905,,,,monthly,2.0,1.0,2.0,4518.4633658762405,4900.569321348331,166.66666666666666,3600.0,100.0,0.0,8550.330861849372,4900.569321348332,171006.61723698745
optimistic,13,11292.81943698151,,,11126.152770314844,,,,monthly,3.0,1.0,3.0,4220.470500164796,7072.348936816715,166.66666666666666,0.0,99.0,1.0,10461.149653407367,7072.348936816715,209222.99306814736
optimistic,13,13823.804182949147,,,13657.13751628248,,,,monthly,4.0,1.0,4.0,4451.363693942547,9372.4404890066,166.66666666666666,0.0,99.0,1.0,11841.48647755647,9372.4404890066,236829.72955112942
optimistic,13,13727.448115422892,,,13560.781448756226,,,,monthly,5.0,1.0,5.0,4255.098451831116,9472.349663591776,166.66666666666666,0.0,99.0,1.0,12265.327170582215,9472.349663591778,245306.54341164432
optimistic,13,13313.342924976392,,,13146.676258309726,,,,monthly,6.0,1.0,6.0,4226.922785713794,9086.420139262598,166.66666666666666,0.0,99.0,1.0,12836.137569827784,9086.420139262596,256722.75139655572
optimistic,13,16000.839584744426,,,7797.828011817547,,,,monthly,7.0,1.0,7.0,4523.30878010233,11477.530804642096,166.66666666666666,8036.344906260213,99.0,1.0,13521.404572111762,11477.530804642096,270428.0914422353
optimistic,13,15049.486416024194,,,14882.819749357528,,,,monthly,8.0,1.0,8.0,4068.123603569326,10981.362812454869,166.66666666666666,0.0,98.0,2.0,13729.263829909303,10981.362812454872,274585.2765981861
optimistic,13,19255.078370714407,,,15088.41170404774,,,,monthly,9.0,1.0,9.0,4016.7942975409196,15238.284073173487,166.66666666666666,4000.0,98.0,2.0,12587.910540880393,15238.28407317349,251758.2108176079
optimistic,13,16780.59614398914,,,16613.929477322472,,,,monthly,10.0,1.0,10.0,4194.792565055126,12585.803578934016,166.66666666666666,0.0,97.0,3.0,12718.123107965926,12585.803578934017,254362.46215931856
optimistic,13,15588.870585925193,,,15422.203919258527,,,,monthly,11.0,1.0,11.0,4097.478719152517,11491.391866772676,166.66666666666666,0.0,97.0,3.0,13359.682583016307,11491.391866772676,267193.65166032617
optimistic,13,20052.784271060005,,,19886.117604393337,,,,monthly,12.0,1.0,12.0,4352.402863831596,15700.38140722841,166.66666666666666,0.0,97.0,3.0,12316.815215030158,15700.381407228411,246336.3043006032
optimistic,14,149364.86311963067,24000.0,10800.0,114564.86311963067,0.03,97.0,100.0,summary,,,,,,,,,,,,
optimistic,14,4975.7571015799795,,,1209.0904349133125,,,,monthly,1.0,1.0,1.0,4975.7571015799795,0.0,166.66666666666666,3600.0,100.0,0.0,3537.559958665747,0.0,70751.19917331495
optimistic,14,7975.310147208337,,,4208.64348054167,,,,monthly,2.0,1.0,2.0,4904.978838218246,3070.331308990091,166.66666666666666,3600.0,99.0,1.0,7147.619363929325,3070.3313089900907,142952.3872785865
optimistic,14,9761.837352824969,,,5995.1706861583025,,,,monthly,3.0,1.0,3.0,4191.205546845826,5570.631805979142,166.66666666666666,3600.0,98.0,2.0,8003.258946486834,5570.631805979143,160065.1789297367
optimistic,14,11144.097047267012,,,10977.430380600346,,,,monthly,4.0,1.0,4.0,4561.735218650649,6582.361828616364,166.66666666666666,0.0,97.0,3.0,9216.056792529738,6582.3618286163655,184321.1358505948
optimistic,14,12073.199978575616,,,11906.53331190895,,,,monthly,5.0,1.0,5.0,4524.954504605313,7548.245473970304,166.66666666666666,0.0,97.0,3.0,9969.434098299922,7548.245473970304,199388.68196599843
optimistic,14,12291.228899043781,,,12124.562232377115,,,,monthly,6.0,1.0,6.0,4386.654934402177,7904.573964641604,166.66666666666666,0.0,97.0,3.0,10762.09685701003,7904.573964641604,215241.9371402006
optimistic,14,14942.123642313527,,,14775.45697564686,,,,monthly,7.0,1.0,7.0,4761.653802445077,10180.469839868449,166.66666666666666,0.0,97.0,3.0,10839.877482374815,10180.469839868447,216797.54964749631
optimistic,14,15236.934581081247,,,15070.26791441458,,,,monthly,8.0,1.0,8.0,4439.829934118105,10797.104646963142,166.66666666666666,0.0,97.0,3.0,11503.973399635057,10797.104646963142,230079.46799270116
optimistic,14,12807.38522690689,,,12640.718560240224,,,,monthly,9.0,1.0,9.0,4160.79060331137,8646.59462359552,166.66666666666666,0.0,97.0,3.0,10681.114060238164,8646.59462359552,213622.2812047633
optimistic,14,14209.87374801741,,,14043.207081350743,,,,monthly,10.0,1.0,10.0,4358.1091339955865,9851.764614021822,166.66666666666666,0.0,97.0,3.0,10900.7734590768,9851.764614021822,218015.469181536
optimistic,14,14497.217322224822,,,14330.550655558156,,,,monthly,11.0,1.0,11.0,4357.717953858333,10139.499368366489,166.66666666666666,0.0,97.0,3.0,11458.908051858616,10139.499368366487,229178.16103717234
optimistic,14,19449.89807258708,,,19283.23140592041,,,,monthly,12.0,1.0,12.0,4683.611076952216,14766.286995634862,166.66666666666666,0.0,97.0,3.0,9876.144960266458,14766.286995634862,197522.8992053292
optimistic,15,161693.0366081838,24000.0,6129.109099743426,131563.92750844036,0.01,99.0,100.0,summary,,,,,,,,,,,,
optimistic,15,5055.114198519392,,,4888.447531852725,,,,monthly,1.0,1.0,1.0,5055.114198519392,0.0,166.66666666666666,0.0,100.0,0.0,5319.992933199328,0.0,106399.85866398657
optimistic,15,9236.277003110357,,,9069.610336443691,,,,monthly,2.0,1.0,2.0,4684.506858094521,4551.770145015836,166.66666666666666,0.0,100.0,0.0,8598.064128288508,4551.7701450158365,171961.28256577018
optimistic,15,11497.68800488595,,,11331.021338219283,,,,monthly,3.0,1.0,3.0,4229.440346476968,7268.247658408981,166.66666666666666,0.0,100.0,0.0,9837.671978588989,7268.247658408982,196753.4395717798
optimistic,15,11220.680686291002,,,11054.014019624336,,,,monthly,4.0,1.0,4.0,4323.602470936989,6897.078215354013,166.66666666666666,0.0,100.0,0.0,11294.88720844287,6897.078215354013,225897.7441688574
optimistic,15,13659.183770723077,,,13492.517104056411,,,,monthly,5.0,1.0,5.0,4269.6022460384675,9389.581524684609,166.66666666666666,0.0,100.0,0.0,12122.97482108568,9389.58152468461,242459.4964217136
optimistic,15,16040.013793807675,,,15873.347127141009,,,,monthly,6.0,1.0,6.0,4348.0501801393275,11691.963613668348,166.66666666666666,0.0,100.0,0.0,11611.296832748334,11691.963613668342,232225.93665496667
optimistic,15,14529.951339254365,,,14363.284672587699,,,,monthly,7.0,1.0,7.0,4681.628257217981,9848.323082036384,166.66666666666666,0.0,100.0,0.0,11529.844099737997,9848.323082036386,230596.88199475995
optimistic,15,12451.086545801718,,,6155.310779391626,,,,monthly,8.0,1.0,8.0,4536.174510544505,7914.912035257212,166.66666666666666,6129.109099743426,100.0,0.0,13075.930268554006,7914.912035257213,261518.60537108014
optimistic,15,18009.5464529058,,,17842.879786239133,,,,monthly,9.0,1.0,9.0,4104.64380734913,13904.90264555667,166.66666666666666,0.0,99.0,1.0,12670.961006554706,13904.902645556673,253419.22013109413
optimistic,15,16055.798141923824,,,15889.131475257158,,,,monthly,10.0,1.0,10.0,4214.736079729728,11841.062062194096,166.66666666666666,0.0,99.0,1.0,13056.23914177246,11841.062062194094,261124.7828354492
optimistic,15,18413.097563311218,,,18246.43089664455,,,,monthly,11.0,1.0,11.0,4085.5047068102267,14327.592856500989,166.66666666666666,0.0,99.0,1.0,12636.588019410032,14327.592856500985,252731.76038820064
optimistic,15,15524.599107649414,,,15357.932440982748,,,,monthly,12.0,1.0,12.0,4519.7201990272315,11004.878908622182,166.66666666666666,0.0,99.0,1.0,12830.828818292845,11004.878908622184,256616.57636585692
optimistic,16,146337.47175797523,24000.0,14201.159633219224,108136.312124756,0.03,97.0,100.0,summary,,,,,,,,,,,,
optimistic,16,4985.4785622258605,,,4818.8118955591935,,,,monthly,1.0,1.0,1.0,4985.4785622258605,0.0,166.66666666666666,0.0,100.0,0.0,4108.297034726848,0.0,82165.94069453697
optimistic,16,8277.596496137108,,,4510.929829470441,,,,monthly,2.0,1.0,2.0,4711.92876229205,3565.6677338450577,166.66666666666666,3600.0,100.0,0.0,6863.448395118696,3565.667733845059,137268.96790237393
optimistic,16,9821.695895840683,,,9655.029229174017,,,,monthly,3.0,1.0,3.0,4407.314362214692,5414.38153362599,166.66666666666666,0.0,99.0,1.0,9405.707482042417,5414.381533625992,188114.14964084834
optimistic,16,12123.694457533784,,,5355.868157647895,,,,monthly,4.0,1.0,4.0,4614.724353314761,7508.970104219024,166.66666666666666,6601.159633219223,99.0,1.0,10279.553879750028,7508.9701042190245,205591.0775950006
optimistic,16,14455.933677609813,,,14289.267010943147,,,,monthly,5.0,1.0,5.0,4530.494784529493,9925.43889308032,166.66666666666666,0.0,98.0,2.0,9915.863064905894,9925.438893080318,198317.2612981179
optimistic,16,12661.80612221084,,,12495.139455544175,,,,monthly,6.0,1.0,6.0,4396.039757118085,8265.766365092757,166.66666666666666,0.0,98.0,2.0,10359.03129375482,8265.766365092757,207180.62587509645
optimistic,16,12358.199563673727,,,12191.53289700706,,,,monthly,7.0,1.0,7.0,4843.414035633876,7514.785528039851,166.66666666666666,0.0,98.0,2.0,11239.310800856856,7514.785528039852,224786.21601713714
